X3TCREDADV,X3TCREDHON,X5DUALCRSFLG,A1G9STUDY,X3TGPA9TH,X1TXMTH,X1PAREDU,X1FAMINCOME,X1POVERTY,X1POVERTY130,X1PAR1EMP,X1STDOB,X1SEX_1.0,X1SEX_2.0,X1RACE_1.0,X1RACE_2.0,X1RACE_3.0,X1RACE_4.0,X1RACE_5.0,X1RACE_6.0,X1RACE_7.0,X1RACE_8.0,Cluster,T_ADV,T_HON,T_STUDY,T_ADV_hat,T_HON_hat
1.5,1.0,2.0,0.0,,0.8405,3.0,1.0,1.0,1.0,2.0,199505.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0,0,0,0.48233394578843486,0.5252604230359945
2.0,8.0,2.0,0.0,3.5,1.1611,5.0,7.0,0.0,0.0,2.0,199405.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,0,0.7483492741257562,0.681269765757618
0.0,3.0,3.0,0.0,2.5,-0.4592,3.0,3.0,0.0,0.0,4.0,199508.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0,0,0.19592989862000088,0.21037454835598673
5.0,13.0,3.0,0.0,2.5,1.4062,4.0,3.0,0.0,0.0,4.0,199505.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,1,1,0,0.48465944419231166,0.43758281589531345
0.0,1.0,3.0,0.0,3.0,-0.2721,2.0,6.0,0.0,0.0,4.0,199511.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0.3035200648598664,0.3548958965042431
0.5,16.0,3.0,1.0,3.0,0.564,4.0,6.0,0.0,0.0,3.0,199505.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,0.487349294746263,0.5775430440655457
1.0,3.0,3.0,1.0,4.0,-0.6122,4.0,4.0,0.0,0.0,4.0,199506.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0.391677721232962,0.4821930447598891
0.0,14.0,3.0,1.0,3.0,1.2244,4.0,13.0,0.0,0.0,2.0,199502.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,0.6377550156870868,0.6393450842775426
5.0,19.0,3.0,1.0,4.0,0.9481,5.0,10.0,0.0,0.0,4.0,199508.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,0.7576917173733608,0.6795683195746963
0.0,0.0,2.0,1.0,3.0,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,1,0.3750639107513131,0.46134909237065924
0.5,0.0,3.0,1.0,2.5,0.8873,5.0,9.0,0.0,0.0,2.0,199412.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,1,0.46834924189845056,0.41712506401910987
1.0,0.0,3.0,1.0,2.5,-1.393,3.0,3.0,0.0,0.0,4.0,199506.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0.09898833892630174,0.21924019191140057
4.0,8.0,3.0,1.0,3.5,1.2828,2.0,4.0,0.0,0.0,4.0,199507.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,1,1,1,0.6587181356787108,0.6129916418261887
7.0,0.0,3.0,0.0,4.0,2.0248,4.0,4.0,0.0,0.0,2.0,199509.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,0,0,0.8016446770905992,0.6697546860682696
0.0,1.0,2.0,0.0,2.0,0.2543,2.0,3.0,0.0,0.0,4.0,199504.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.240260936852335,0.2581186454780821
9.0,3.0,3.0,1.0,3.5,1.3508,7.0,9.0,0.0,0.0,2.0,199412.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0.7828065069200346,0.7584972659796889
1.0,0.0,3.0,0.0,3.0,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.45191655799741015,0.48491125594872225
3.0,2.5,3.0,1.0,3.0,-0.6964,3.0,5.0,0.0,0.0,2.0,199507.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,0.15644049710415053,0.327220935868815
0.0,0.0,2.0,0.0,2.0,-1.351,2.0,2.0,0.0,0.0,4.0,199412.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0.0903359436133375,0.16158026159513722
1.0,8.0,3.0,1.0,3.5,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,1,1,0.6589963670756775,0.6011972687103635
3.0,13.5,3.0,1.0,4.0,0.7998,5.0,6.0,0.0,0.0,2.0,199409.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,0.6669579939808341,0.6898198428928901
0.0,0.0,3.0,0.0,2.5,1.0096,,,,,,199511.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.35136675910948756,0.3736323208787109
0.0,0.0,3.0,1.0,3.0,0.2875,3.0,3.0,0.0,0.0,2.0,199501.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,1,0.3254613821079692,0.47779845384125674
2.5,0.0,3.0,0.0,2.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0.23391215609041954,0.287958269611632
1.0,0.0,3.0,0.0,3.5,0.2894,5.0,6.0,0.0,0.0,4.0,199505.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0.5355531285357886,0.5964364673788202
1.5,0.0,2.0,0.0,2.5,-1.6062,4.0,4.0,0.0,0.0,4.0,199505.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.12675769536222198,0.23977617400004328
2.5,0.0,3.0,1.0,3.5,0.1075,4.0,4.0,0.0,0.0,2.0,199411.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0.49004647082556113,0.5090053332165833
3.0,2.0,3.0,0.0,4.0,1.1937,2.0,3.0,0.0,0.0,3.0,199410.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0.7123091222174164,0.6339084797389698
10.0,11.0,3.0,1.0,4.0,2.3401,7.0,3.0,0.0,0.0,4.0,199509.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,1,1,0.882230084447267,0.7701311293591708
4.5,2.0,3.0,1.0,3.0,0.7744,4.0,8.0,0.0,0.0,2.0,199412.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0.4860893441394355,0.5854255404434986
0.0,0.0,3.0,0.0,2.0,0.4225,4.0,9.0,0.0,0.0,4.0,199510.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0.38870378086417273,0.3616857017587748
0.0,4.0,3.0,0.0,2.5,-0.1063,5.0,6.0,0.0,0.0,4.0,199510.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,1,0,0.24923307869712125,0.34245584646247623
1.0,10.0,2.0,0.0,3.0,0.9113,,,,,,199409.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,1,0,0.4602462762112955,0.5581834043046013
0.5,0.0,3.0,1.0,2.5,0.7594,3.0,3.0,0.0,0.0,4.0,199410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,1,0.32168954181314957,0.28842700551889505
0.0,1.0,3.0,0.0,2.0,0.3058,,,,,,199504.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0.26915772543248995,0.3027497832658518
0.0,0.0,3.0,0.0,2.5,-2.3154,4.0,5.0,0.0,0.0,2.0,199405.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.08824903796578142,0.21657797651826122
0.0,0.0,3.0,0.0,2.5,0.3072,,,,,,199402.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0.27324475271271054,0.2651912701875124
1.0,0.0,3.0,0.0,2.5,0.3826,2.0,8.0,0.0,0.0,4.0,199508.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.35447839841725454,0.38449491947800607
1.5,0.0,3.0,0.0,3.0,-0.1231,,,,,,199505.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.28996876492520607,0.4169364788608852
0.0,0.0,2.0,1.0,3.0,-0.724,2.0,1.0,1.0,1.0,4.0,199412.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0,0,1,0.16220159831667733,0.31120598795356424
17.0,0.0,3.0,0.0,4.0,1.1886,7.0,7.0,0.0,0.0,2.0,199412.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,0.7936244043916365,0.726554295791584
0.0,0.0,3.0,0.0,0.5,0.8356,,,,,,199510.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.32577490631838424,0.3721608526100503
0.0,3.0,3.0,0.0,3.0,,4.0,2.0,0.0,1.0,4.0,199400.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0,0.5162461569390239,0.419444368915226
2.5,3.5,2.0,0.0,3.5,1.1674,3.0,4.0,0.0,0.0,4.0,199504.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.6091423804918664,0.6143564310988259
5.0,0.0,3.0,0.0,3.0,-0.0632,2.0,2.0,0.0,1.0,4.0,199403.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,1,0,0,0.1721969534789748,0.274171822817468
1.0,2.0,3.0,0.0,2.5,-0.6421,,,,,,199503.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0.21630975726103885,0.24396178475735839
8.5,2.5,2.0,1.0,4.0,,,,,,,199500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.6908064847551383,0.5479100893370525
10.0,2.0,2.0,0.0,4.0,-0.093,3.0,4.0,0.0,0.0,3.0,199410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,0,0,0.4264904724110169,0.4620857729385353
2.0,12.0,3.0,0.0,4.0,0.9257,7.0,10.0,0.0,0.0,4.0,199503.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,0,0.6749602901508939,0.7007175478569657
11.0,2.0,2.0,0.0,3.5,1.5678,4.0,7.0,0.0,0.0,4.0,199410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,0,0,0.7430339593569733,0.7173892250839929
0.0,0.0,2.0,1.0,3.0,,,,,,,199500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0.33610017703565354,0.42910727047436104
3.0,0.0,3.0,0.0,3.5,1.1364,5.0,5.0,0.0,0.0,3.0,199504.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,0,0.7690788651857708,0.6812649674084656
1.5,6.5,3.0,0.0,2.5,-0.2877,3.0,2.0,0.0,1.0,3.0,199311.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,1,0,0.14681949730881091,0.16412325502568262
13.0,6.0,3.0,1.0,4.0,1.0909,4.0,8.0,0.0,0.0,4.0,199506.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,1,1,0.8329373286627002,0.7316278594731156
5.0,0.0,3.0,1.0,3.5,1.077,5.0,9.0,0.0,0.0,2.0,199410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,0,1,0.7138735391222782,0.6867098457175055
6.5,5.0,3.0,0.0,3.0,1.0361,4.0,4.0,0.0,0.0,2.0,199412.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,1,1,0,0.4551295640845459,0.5654858638487501
14.0,3.5,3.0,1.0,3.0,0.0744,5.0,7.0,0.0,0.0,3.0,199508.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0.4115562825607986,0.48436007796003494
12.5,1.0,2.0,1.0,4.0,0.9179,,,,,,199411.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0.577736369443786,0.6224905212595151
7.0,8.0,3.0,1.0,3.0,0.1961,3.0,5.0,0.0,0.0,4.0,199505.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.42909317556314375,0.4170195405981275
0.0,15.0,3.0,1.0,4.0,1.4647,,,,,,199411.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,1,0.7260711389449673,0.635396003293359
2.0,10.5,3.0,0.0,3.0,1.2299,,,,,,199502.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,0,0.5031500207520383,0.5749055297157749
6.0,7.0,3.0,1.0,3.0,0.4204,5.0,9.0,0.0,0.0,3.0,199412.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,1,1,0.5166810621207601,0.5191652248131854
17.0,7.0,2.0,1.0,4.0,0.6247,5.0,3.0,0.0,0.0,2.0,199502.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,1,1,0.7604241109079727,0.6475859795446969
2.0,8.0,3.0,0.0,3.5,0.208,7.0,6.0,0.0,0.0,4.0,199402.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,0,0.4901665714204143,0.6224085147858466
8.5,0.0,3.0,0.0,3.5,1.9063,4.0,6.0,0.0,0.0,3.0,199502.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0.73354770705663,0.7284459141874177
0.0,0.0,3.0,0.0,3.0,-1.0232,4.0,11.0,0.0,0.0,3.0,199407.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0.21817159543241016,0.34720804225757024
5.5,0.0,3.0,0.0,3.5,0.4871,2.0,7.0,0.0,0.0,4.0,199501.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,0,0,0.463696938280787,0.5780654332187934
4.0,0.0,2.0,1.0,2.5,0.5093,2.0,1.0,1.0,1.0,3.0,199504.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,1,0,1,0.36134523743525976,0.2810401860354172
0.5,12.0,3.0,1.0,3.5,-0.075,4.0,5.0,0.0,0.0,4.0,199502.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,0,1,1,0.48483858740395236,0.48499968087838985
1.0,0.0,3.0,1.0,3.0,-0.8415,2.0,4.0,0.0,0.0,4.0,199508.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,0,0,1,0.16554050045257898,0.32663062622738587
0.5,0.0,2.0,1.0,3.5,0.8979,3.0,4.0,0.0,0.0,4.0,199409.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0.5156775791936291,0.5815999758037437
0.0,1.0,3.0,1.0,2.0,-1.9896,2.0,4.0,0.0,0.0,4.0,199507.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0.15377580040796873,0.1815496979058253
0.0,0.0,1.0,1.0,3.5,0.9829,5.0,6.0,0.0,0.0,4.0,199501.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,1,0.645406742058285,0.6433930446789704
13.0,0.0,2.0,0.0,3.5,,,,,,,199500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.6969529906093661,0.5787231982808513
6.0,3.0,3.0,0.0,4.0,0.895,4.0,4.0,0.0,0.0,4.0,199409.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0.5724855120244756,0.6267059188557604
2.0,0.5,3.0,1.0,1.5,-0.6878,,,,,,199501.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0,1,0.10376734112976553,0.19400391550904883
6.0,16.0,2.0,1.0,4.0,1.5165,4.0,4.0,0.0,0.0,4.0,199502.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,1,1,0.7055155330230426,0.6462326344803516
0.0,0.0,2.0,0.0,3.5,0.238,1.0,2.0,0.0,1.0,2.0,199411.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0,0.5511307626357586,0.5249311129656209
0.0,0.0,3.0,0.0,3.0,-0.3908,1.0,2.0,0.0,0.0,2.0,199411.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0,0,0.191845185709312,0.32572555360091987
0.0,0.0,3.0,0.0,4.0,,,,,,,199400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.6927505926180803,0.5538658168569927
8.0,13.0,3.0,0.0,3.5,1.327,2.0,3.0,0.0,0.0,4.0,199407.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0.7653193223813236,0.673598980942174
2.5,8.5,3.0,1.0,3.5,1.1065,4.0,11.0,0.0,0.0,4.0,199412.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,0.6750756367272814,0.6915371579831456
0.0,0.0,3.0,0.0,2.5,-0.7065,4.0,2.0,0.0,1.0,2.0,199406.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0,0,0,0.2360904458789323,0.18971524091308192
0.0,0.0,3.0,0.0,2.5,-1.8526,3.0,2.0,1.0,1.0,3.0,199410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0,0,0,0.13960544107613507,0.1912975830520049
0.0,5.0,3.0,0.0,2.0,-1.5468,,,,,,199311.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0.06349349914086062,0.15720499918460173
0.0,0.0,3.0,1.0,1.5,-0.7621,3.0,1.0,1.0,1.0,2.0,199411.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0,0,1,0.08934343481251694,0.15591547433764338
4.0,0.0,3.0,1.0,,-0.1717,4.0,2.0,0.0,1.0,2.0,199404.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,1,0,1,0.22548863984396433,0.3279284702106815
11.5,4.0,3.0,1.0,3.0,1.127,4.0,5.0,0.0,0.0,4.0,199506.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,1,1,0.5075775040709,0.6024033380504318
1.0,1.0,3.0,0.0,2.5,-0.5665,,,,,,199410.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0.1393080009529975,0.22552773528160386
1.0,11.0,3.0,0.0,3.0,0.3127,4.0,8.0,0.0,0.0,2.0,199502.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,1,0,0.5091842830276447,0.5682196918093111
0.0,0.0,2.0,1.0,3.5,0.2743,5.0,6.0,0.0,0.0,4.0,199412.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0.5977395607347046,0.6192046253439006
10.5,0.0,3.0,0.0,3.5,-0.7265,2.0,7.0,0.0,0.0,4.0,199503.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1,0,0,0.454222745309037,0.4313023565690762
0.0,1.0,3.0,0.0,2.0,-0.7895,2.0,2.0,0.0,0.0,4.0,199312.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.08206368995245245,0.17170748174261585
4.0,0.0,2.0,0.0,3.5,1.6698,7.0,13.0,0.0,0.0,4.0,199408.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,0,0,0.8009215464008282,0.770511532037949
8.0,0.0,3.0,0.0,3.5,-0.1146,3.0,3.0,0.0,0.0,4.0,199407.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,0,0,0.3118839166558028,0.411523908504127
0.0,0.0,2.0,1.0,2.5,-2.5142,3.0,5.0,0.0,0.0,4.0,199410.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0.16651538641053837,0.2154303228777669
0.5,0.0,3.0,1.0,1.5,-0.054,4.0,6.0,0.0,0.0,4.0,199407.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0.14222615447275336,0.21741526359713376
8.0,2.0,3.0,1.0,4.0,,,,,,,199500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,1,0.6839754119976073,0.5937428719429088
0.0,0.0,3.0,0.0,2.0,-2.3219,,,,,,199509.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.11913851179138836,0.2275425963625404
2.0,3.0,3.0,1.0,3.0,-0.1217,,,,,,199506.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0.21922954966980207,0.4212550520127861
4.0,0.0,3.0,0.0,3.0,0.5406,2.0,2.0,0.0,1.0,1.0,199506.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,1,0,0,0.4686153311695104,0.4764868636496744
0.0,0.0,2.0,0.0,4.0,0.1097,2.0,2.0,0.0,0.0,4.0,199412.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0,0,0.577276747227336,0.4866829288249107
0.0,0.0,3.0,0.0,1.5,-0.6184,3.0,5.0,0.0,0.0,4.0,199505.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.1207073642833281,0.21140933108395812
0.0,0.0,3.0,1.0,3.0,0.5576,2.0,4.0,0.0,0.0,4.0,199505.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,1,0.4065880889360357,0.48070921718607496
1.0,0.0,3.0,0.0,2.5,-0.4849,4.0,5.0,0.0,0.0,2.0,199505.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0.21459952540746655,0.2625277570193394
2.0,0.0,3.0,0.0,3.5,0.7194,2.0,3.0,0.0,0.0,4.0,199410.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0,0,0.598458406285767,0.5911260748239819
9.0,0.0,2.0,0.0,3.5,1.3807,4.0,3.0,0.0,0.0,4.0,199503.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.7537693310496429,0.7053109672094664
0.0,0.0,3.0,0.0,2.0,-2.1467,3.0,2.0,0.0,1.0,4.0,199412.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0,0.15140517263073022,0.14985104566186833
0.0,0.0,3.0,0.0,2.0,,,,,,,199400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.19836663762155637,0.23107607829772442
0.0,0.0,2.0,0.0,3.5,-0.2399,,,,,,199403.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0.33706209560519773,0.432221021475932
2.0,0.0,3.0,1.0,2.5,,,,,,,199500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0.35353493349848536,0.28853065293389185
0.5,0.0,3.0,0.0,2.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.23149607607964198,0.2816259707245576
0.0,0.0,3.0,0.0,1.5,-0.1178,4.0,5.0,0.0,0.0,4.0,199412.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0.15782409178615925,0.2243024872503889
0.0,1.0,3.0,1.0,3.5,0.5331,,,,,,199503.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0.5705952062701682,0.5865661999999459
2.5,0.0,3.0,1.0,3.5,1.6474,4.0,13.0,0.0,0.0,4.0,199508.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,1,0.7404636263199136,0.7138382263451978
0.0,0.0,2.0,0.0,2.5,1.0709,,,,,,199410.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.3891823273891155,0.35689843429817414
12.5,12.5,3.0,1.0,3.5,,,,,,,199500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.6696070177762821,0.5785540601543117
9.5,0.0,3.0,1.0,3.5,0.3208,2.0,4.0,0.0,0.0,2.0,199412.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0.5257937669213938,0.559519327273618
8.0,7.0,3.0,1.0,4.0,1.6057,5.0,9.0,0.0,0.0,3.0,199505.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,0.8585670176414062,0.7539527125056026
5.0,1.0,2.0,0.0,2.5,0.8717,4.0,4.0,0.0,0.0,4.0,199409.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,0,0,0.27580833317282194,0.34942189384400657
0.0,0.0,3.0,1.0,3.0,0.0533,,,,,,199410.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0.35379063109437325,0.38384961685760666
1.0,0.0,2.0,0.0,4.0,1.1936,4.0,3.0,0.0,0.0,4.0,199505.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.7269242679308353,0.6609208082426054
1.5,0.0,1.0,1.0,3.0,-1.9656,2.0,6.0,0.0,0.0,2.0,199412.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,1,0.1718608973890527,0.32861228414315
