STU_ID,SCH_ID,X3TGPA9TH,X1TXMTH,X1PAREDU,X1FAMINCOME,X1POVERTY,X1POVERTY130,X1PAR1EMP,X1SEX,X1RACE,X1STDOB,C1GETAHEAD,X3TCREDADV,X3TCREDHON,X5DUALCRSFLG,A1G9STUDY,X3TGPAACAD,X3TGPA12TH,X5GPAALL,X3TXSATCOMP
10018,-5,4.0,1.2745,7,4,0,0,4,1,8,199411,-5,0.0,0.0,3,0,4.0,4.0,3.8,-5
10019,-5,3.0,0.3026,-8,-8,-8,-8,-8,1,5,199506,-5,7.0,10.0,3,1,2.5,3.0,3.2,-5
10020,-5,2.5,-0.2202,3,2,0,0,2,1,8,199411,-5,1.0,4.0,3,1,3.0,3.5,2.1,-5
10021,-5,3.5,0.3274,2,10,0,0,3,1,8,199501,-5,1.0,0.0,2,1,3.0,3.0,2.3,-5
10022,-5,3.0,0.6912,5,13,0,0,2,1,2,199410,-5,2.0,4.0,3,0,3.0,2.5,2.2,-5
10024,-5,3.0,0.5286,5,4,0,0,3,1,8,199504,-5,8.0,5.0,3,0,3.0,3.0,2.8,-5
10025,-5,1.0,-1.2501,-8,-8,-8,-8,-8,1,8,199402,-5,0.0,0.0,-6,0,0.5,-1.0,-6.0,-5
10026,-5,4.0,1.5551,7,4,0,0,4,2,2,199503,-5,3.0,5.0,3,1,3.5,3.5,3.1,-5
10027,-5,1.5,-0.3108,4,5,0,0,2,2,8,199508,-5,0.0,0.0,3,-8,1.5,1.5,-9.0,-5
10028,-5,3.0,-8.0,-8,-8,-8,-8,-8,1,-9,199500,-5,0.0,0.0,-8,-9,3.0,3.5,-8.0,-5
10029,-5,1.5,-1.5235,1,3,0,0,4,1,8,199405,-5,0.0,0.0,-6,0,1.5,1.0,-6.0,-5
10030,-5,3.5,1.9315,5,7,0,0,2,2,8,199412,-5,11.0,0.0,3,0,3.5,3.5,3.6,-5
10031,-5,3.0,-8.0,-8,-8,-8,-8,-8,2,3,199500,-5,0.0,0.0,-6,0,2.5,2.0,-6.0,-5
10033,-5,-8.0,-2.1011,2,3,0,0,4,2,6,199503,-5,-8.0,-8.0,-8,1,-8.0,-8.0,-8.0,-5
10034,-5,1.5,-0.6157,-8,-8,-8,-8,-8,2,5,199411,-5,0.0,0.0,-6,0,1.5,-1.0,-6.0,-5
10035,-5,2.0,-8.0,2,3,0,0,4,1,3,199300,-5,0.0,0.0,-6,0,2.0,-1.0,-6.0,-5
10036,-5,3.5,0.5674,3,5,0,0,4,2,8,199503,-5,0.0,3.5,3,1,3.0,3.0,2.5,-5
10037,-5,4.0,1.1592,3,5,0,0,4,2,8,199506,-5,1.0,9.0,3,-8,4.0,4.0,3.7,-5
10038,-5,2.0,-1.6506,4,7,0,0,4,1,2,199507,-5,0.0,0.0,-8,0,1.5,3.0,-8.0,-5
10039,-5,4.0,1.4296,4,6,0,0,4,2,2,199410,-5,5.5,0.0,3,-9,3.5,4.0,3.0,-5
10040,-5,1.5,-1.9877,-8,-8,-8,-8,-8,1,8,199411,-5,1.0,0.0,-6,0,1.5,3.0,-6.0,-5
10041,-5,1.5,-1.6566,2,2,0,0,4,2,8,199312,-5,0.5,0.0,-6,1,2.0,3.5,-6.0,-5
10042,-5,0.5,-0.3717,-8,-8,-8,-8,-8,1,8,199311,-5,0.0,0.0,-6,0,0.5,-1.0,-6.0,-5
10043,-5,2.5,-0.3672,-8,-8,-8,-8,-8,2,8,199407,-5,0.0,0.0,3,0,2.5,3.0,0.4,-5
10044,-5,3.5,1.5791,7,13,0,0,4,1,8,199409,-5,2.5,14.5,3,0,3.5,3.5,3.3,-5
10045,-5,-8.0,-0.5388,3,3,0,0,3,2,8,199501,-5,-8.0,-8.0,-8,0,-8.0,-8.0,-8.0,-5
10046,-5,3.0,-0.3139,-8,-8,-8,-8,-8,2,8,199409,-5,1.0,1.0,3,0,2.0,2.0,1.1,-5
10047,-5,-8.0,-8.0,-8,-8,-8,-8,-8,1,-9,199500,-5,-8.0,-8.0,-8,1,-8.0,-8.0,-8.0,-5
10048,-5,3.0,-0.2276,-8,-8,-8,-8,-8,2,8,199308,-5,0.0,1.0,-6,1,2.5,2.5,-6.0,-5
10049,-5,4.0,1.1372,5,6,0,0,2,2,5,199506,-5,10.5,10.0,3,0,4.0,4.0,3.8,-5
10050,-5,1.5,-1.8328,2,1,1,1,4,2,8,199508,-5,0.0,0.0,3,1,1.5,3.0,-7.0,-5
10052,-5,3.0,-1.178,-8,-8,-8,-8,-8,2,8,199503,-5,1.0,0.0,3,1,2.5,3.0,4.0,-5
10053,-5,2.0,0.3907,4,6,0,0,4,1,8,199411,-5,0.0,0.0,-8,-8,2.0,2.0,-8.0,-5
10054,-5,3.5,-0.1875,2,3,0,0,4,2,6,199505,-5,4.5,0.0,2,1,2.0,2.5,0.4,-5
10055,-5,4.0,1.7811,5,7,0,0,4,1,2,199412,-5,4.0,2.0,3,1,3.5,3.0,3.3,-5
10056,-5,3.0,0.5843,2,1,1,1,4,2,8,199508,-5,0.0,0.0,1,0,2.5,3.0,4.0,-5
10057,-5,3.0,-8.0,-8,-8,-8,-8,-8,2,-9,199500,-5,0.0,0.0,3,0,2.0,2.0,0.0,-5
10058,-5,3.0,0.4053,4,6,0,0,4,2,2,199410,-5,3.0,11.5,-8,1,3.0,3.5,-8.0,-5
10059,-5,3.5,-8.0,-8,-8,-8,-8,-8,1,-9,199400,-5,10.0,12.0,3,0,3.5,3.5,2.9,-5
10060,-5,2.5,0.4189,1,7,0,0,4,1,5,199409,-5,0.0,7.5,-8,0,2.5,2.5,-8.0,-5
10061,-5,3.0,1.3177,-8,-8,-8,-8,-8,1,2,199505,-5,0.0,0.0,3,1,3.0,3.5,2.7,-5
10062,-5,3.5,-0.2129,2,2,1,1,2,1,6,199507,-5,0.0,0.0,-6,0,2.5,3.0,-6.0,-5
10063,-5,2.5,-0.0844,-8,-8,-8,-8,-8,1,5,199505,-5,1.0,5.0,3,0,2.0,2.5,1.5,-5
10064,-5,3.5,-0.0382,2,4,0,0,3,2,8,199510,-5,1.5,0.0,3,0,3.5,4.0,3.0,-5
10065,-5,3.0,-0.4723,2,3,0,0,4,2,8,199409,-5,0.0,0.0,-6,1,1.5,1.5,-6.0,-5
10066,-5,2.0,-0.6828,2,5,0,0,4,1,8,199406,-5,0.0,0.0,3,1,1.5,2.0,2.1,-5
10067,-5,3.5,1.4436,1,1,1,1,4,1,2,199501,-5,6.0,9.0,3,0,3.0,1.5,3.6,-5
10068,-5,2.5,-0.0439,-8,-8,-8,-8,-8,2,8,199407,-5,1.0,0.0,-6,1,2.5,3.0,-6.0,-5
10069,-5,3.5,0.3935,7,13,0,0,4,1,2,199412,-5,6.0,6.0,3,1,3.5,3.0,3.4,-5
10070,-5,3.5,1.0047,7,13,0,0,2,1,8,199408,-5,3.0,4.0,3,-8,3.5,3.5,1.5,-5
10071,-5,2.5,-0.2162,-8,-8,-8,-8,-8,2,8,199410,-5,2.0,0.0,-8,0,2.0,2.5,-8.0,-5
10072,-5,3.5,-0.72,2,2,1,1,4,2,8,199403,-5,1.0,1.0,3,0,3.0,3.0,2.4,-5
10074,-5,2.0,-0.1367,2,5,0,0,2,2,6,199510,-5,0.5,0.0,-8,1,1.5,1.0,-8.0,-5
10075,-5,3.0,-0.1134,4,3,0,0,4,2,8,199310,-5,2.0,0.0,-6,0,3.0,-1.0,-6.0,-5
10076,-5,1.5,-8.0,-8,-8,-8,-8,-8,1,-9,199400,-5,0.0,0.0,-6,0,1.0,-1.0,-6.0,-5
10077,-5,2.5,0.3129,2,3,0,0,3,2,8,199509,-5,0.0,0.0,-6,1,2.5,3.5,-6.0,-5
10078,-5,4.0,2.1942,7,13,0,0,4,1,3,199504,-5,15.0,0.0,3,0,3.5,3.5,2.2,-5
10079,-5,-1.0,1.0292,2,5,0,0,4,2,6,199511,-5,10.5,2.0,-6,1,2.5,-1.0,-6.0,-5
10080,-5,1.0,-1.1682,4,3,0,0,4,2,3,199503,-5,2.0,3.0,3,-8,2.5,3.5,3.0,-5
10081,-5,2.5,-8.0,-8,-8,-8,-8,-8,2,-9,199500,-5,0.0,0.0,2,-8,2.5,3.5,3.6,-5
10082,-5,1.0,-8.0,-8,-8,-8,-8,-8,1,-9,199400,-5,0.0,0.0,-8,0,1.5,2.5,-8.0,-5
10084,-5,4.0,1.5706,3,3,0,0,4,1,8,199509,-5,4.5,1.0,3,0,4.0,4.0,3.8,-5
10085,-5,2.0,-0.5318,-8,-8,-8,-8,-8,1,8,199405,-5,0.0,0.0,-6,1,1.5,2.0,-6.0,-5
10086,-5,-8.0,1.2297,-8,-8,-8,-8,-8,2,2,199505,-5,-8.0,-8.0,-8,0,-8.0,-8.0,-8.0,-5
10087,-5,2.5,0.4876,3,1,1,1,3,1,6,199507,-5,0.0,0.5,3,0,1.5,2.0,0.0,-5
10088,-5,3.5,-0.0978,-8,-8,-8,-8,-8,2,6,199505,-5,0.0,1.0,3,-9,3.0,3.0,1.3,-5
10089,-5,-1.0,-1.0799,5,4,0,0,4,1,3,199411,-5,0.0,0.0,3,0,2.0,-1.0,0.2,-5
10090,-5,3.0,-0.0585,4,1,1,1,4,2,6,199506,-5,3.0,0.0,2,1,3.0,3.0,2.8,-5
10091,-5,2.5,0.047,1,3,0,0,4,1,5,199501,-5,0.0,0.0,-6,0,2.5,2.5,-6.0,-5
10092,-5,1.0,-2.199,-8,-8,-8,-8,-8,1,8,199309,-5,0.0,0.0,-6,0,1.0,-1.0,-6.0,-5
10093,-5,3.5,-0.1184,4,4,0,0,4,1,8,199502,-5,3.0,0.0,2,0,3.0,3.0,2.2,-5
10094,-5,3.0,1.2081,7,5,0,0,2,1,8,199502,-5,0.0,0.0,3,0,3.0,3.5,3.5,-5
10095,-5,3.5,1.6374,5,4,0,0,4,2,6,199504,-5,0.5,0.0,2,-8,3.0,3.0,2.7,-5
10096,-5,-8.0,-0.3454,2,5,0,0,4,2,3,199509,-5,-8.0,-8.0,2,0,-8.0,-8.0,3.4,-5
10097,-5,2.5,0.2807,4,13,0,0,2,2,5,199507,-5,2.0,1.0,3,1,2.5,3.0,3.1,-5
10099,-5,4.0,0.1812,5,13,0,0,2,2,8,199508,-5,0.0,2.5,2,0,3.5,3.5,3.2,-5
10100,-5,2.0,-0.8057,3,13,0,0,2,2,8,199506,-5,0.0,0.0,3,1,1.5,2.0,2.8,-5
10101,-5,1.5,-1.8453,-8,-8,-8,-8,-8,2,8,199412,-5,0.0,0.0,-6,0,0.5,0.5,-6.0,-5
10102,-5,2.0,-0.4172,5,7,0,0,4,1,3,199507,-5,0.0,0.0,-8,1,1.5,1.5,-8.0,-5
10103,-5,1.5,-8.0,1,3,0,0,4,1,5,199400,-5,0.0,1.0,-8,-9,2.0,3.0,-8.0,-5
10104,-5,-8.0,-0.8429,-8,-8,-8,-8,-8,1,8,199403,-5,-8.0,-8.0,-6,0,-8.0,-8.0,-6.0,-5
10105,-5,3.5,1.1893,5,7,0,0,3,2,8,199412,-5,4.0,19.0,3,1,3.5,3.5,3.4,-5
10106,-5,3.5,0.6544,2,1,1,1,2,1,3,199411,-5,0.0,6.0,3,1,3.5,3.5,2.8,-5
10107,-5,3.5,0.454,5,7,0,0,2,2,3,199504,-5,0.5,1.0,3,-8,3.5,3.5,2.6,-5
10108,-5,-8.0,1.2788,2,4,0,0,4,2,6,199507,-5,-8.0,-8.0,-6,1,-8.0,-8.0,-6.0,-5
10109,-5,2.0,-1.2179,4,5,0,0,2,2,6,199411,-5,0.0,0.0,-6,1,2.0,2.0,-6.0,-5
10110,-5,3.5,1.0541,-8,-8,-8,-8,-8,2,8,199501,-5,1.0,0.0,3,-9,3.5,3.5,3.5,-5
10111,-5,-1.0,-1.9442,2,3,0,1,2,1,8,199210,-5,0.0,0.0,-6,-8,0.5,-1.0,-6.0,-5
10112,-5,4.0,2.5699,5,8,0,0,4,1,2,199510,-5,8.0,13.0,2,1,4.0,4.0,3.8,-5
10113,-5,2.5,0.356,2,2,0,1,4,1,5,199503,-5,0.0,0.0,-8,-8,2.0,3.0,-8.0,-5
10114,-5,3.0,-0.5935,1,3,0,0,3,1,8,199412,-5,0.5,0.0,-6,0,2.5,2.5,-6.0,-5
10115,-5,3.0,0.7819,2,7,0,0,4,1,8,199407,-5,0.0,0.0,-6,0,2.5,2.5,-6.0,-5
10116,-5,2.5,0.7455,2,2,0,0,4,1,5,199410,-5,0.0,0.5,3,0,2.0,2.0,1.3,-5
10117,-5,3.5,0.9406,4,4,0,0,4,2,8,199504,-5,7.5,0.0,2,1,3.5,4.0,3.4,-5
10118,-5,-8.0,-0.0885,2,3,0,0,2,1,3,199401,-5,-8.0,-8.0,3,0,-8.0,-8.0,2.6,-5
10119,-5,1.5,-1.2019,2,2,0,0,3,1,8,199402,-5,1.0,0.0,-8,1,1.5,2.0,-8.0,-5
10120,-5,2.0,-0.2951,2,3,0,0,4,1,5,199406,-5,0.0,0.0,-8,1,2.0,2.5,-8.0,-5
10121,-5,2.0,-1.5851,2,2,1,1,3,1,6,199406,-5,0.0,0.0,-8,0,2.0,1.5,-8.0,-5
10122,-5,4.0,0.5369,-8,-8,-8,-8,-8,2,2,199506,-5,8.0,12.0,3,0,3.5,3.5,2.7,-5
10123,-5,1.5,-8.0,2,4,0,0,2,1,8,199500,-5,0.0,0.0,3,1,1.5,2.5,1.7,-5
10124,-5,3.5,-0.1491,-8,-8,-8,-8,-8,2,8,199504,-5,0.0,0.0,3,1,3.0,3.5,2.8,-5
10126,-5,1.5,-1.6417,5,9,0,0,4,1,8,199407,-5,0.0,0.0,-6,1,1.5,-1.0,-6.0,-5
10127,-5,-8.0,-0.1159,2,4,0,0,4,2,3,199508,-5,-8.0,-8.0,3,1,-8.0,-8.0,2.8,-5
10128,-5,-8.0,0.1525,4,2,0,0,2,1,2,199410,-5,-8.0,-8.0,3,0,-8.0,-8.0,1.7,-5
10129,-5,3.5,1.9674,3,5,0,0,4,1,6,199411,-5,3.0,16.0,3,1,3.0,3.0,3.1,-5
10130,-5,3.5,-0.999,2,2,0,0,4,2,8,199409,-5,0.0,0.0,-6,1,3.5,3.5,-6.0,-5
10131,-5,4.0,2.3919,5,6,0,0,2,1,5,199502,-5,10.0,6.5,-8,0,4.0,4.0,-8.0,-5
10132,-5,3.5,0.6435,4,3,0,0,4,2,8,199412,-5,0.0,0.0,3,0,3.5,4.0,3.5,-5
10133,-5,1.0,0.6907,2,1,1,1,2,1,5,199505,-5,0.0,0.0,-6,0,1.0,-1.0,-6.0,-5
10135,-5,1.0,-1.2666,2,4,0,0,4,1,8,199412,-5,0.0,0.0,-6,1,0.5,-1.0,-6.0,-5
10136,-5,-8.0,-1.1072,-8,-8,-8,-8,-8,2,8,199404,-5,-8.0,-8.0,3,1,-8.0,-8.0,2.0,-5
10137,-5,2.0,0.4609,3,2,1,1,4,1,8,199503,-5,0.0,0.0,-6,0,1.5,2.5,-6.0,-5
10138,-5,3.0,-0.3434,5,1,1,1,2,1,3,199505,-5,8.5,0.0,2,0,3.0,3.0,2.5,-5
10139,-5,0.5,0.0256,-8,-8,-8,-8,-8,1,8,199408,-5,0.0,0.0,-6,0,0.25,-1.0,-6.0,-5
10140,-5,0.25,-0.223,2,2,0,1,4,2,5,199411,-5,0.0,0.0,-6,0,0.25,0.25,-6.0,-5
10141,-5,1.0,-0.3824,2,3,0,0,2,1,3,199409,-5,0.0,0.0,-6,0,0.5,-1.0,-6.0,-5
10142,-5,1.0,-1.5552,-8,-8,-8,-8,-8,1,4,199408,-5,0.0,0.0,-6,1,0.5,0.5,-6.0,-5
10143,-5,3.0,0.9665,4,5,0,0,3,1,2,199510,-5,0.0,7.0,3,0,3.5,-1.0,2.3,-5
10145,-5,3.0,-0.3298,3,3,0,0,3,1,6,199503,-5,1.0,4.0,2,1,3.0,3.0,3.2,-5
10146,-5,0.5,-0.9849,4,2,0,0,4,2,6,199404,-5,0.5,0.0,-8,1,1.0,-1.0,-8.0,-5
10147,-5,2.5,0.5343,2,5,0,0,4,1,8,199310,-5,0.0,0.0,-8,1,2.5,-1.0,-8.0,-5
10148,-5,1.0,-0.7367,-8,-8,-8,-8,-8,1,5,199308,-5,0.0,0.0,-6,0,0.25,-1.0,-6.0,-5
10149,-5,2.5,-0.1236,2,7,0,0,4,1,8,199412,-5,0.0,0.0,-6,0,2.5,3.0,-6.0,-5
10150,-5,3.0,0.1742,5,2,1,1,4,1,8,199411,-5,2.5,14.0,3,1,3.0,3.0,2.9,-5
10151,-5,2.5,-8.0,-8,-8,-8,-8,-8,2,8,199500,-5,1.0,0.0,-6,0,2.5,2.0,-6.0,-5
10153,-5,-8.0,1.8168,4,5,0,0,4,1,8,199505,-5,-8.0,-8.0,-8,0,-8.0,-8.0,-8.0,-5
10154,-5,4.0,0.7749,2,3,0,0,4,1,8,199411,-5,4.0,10.0,-8,1,4.0,4.0,-8.0,-5
10155,-5,3.0,1.3227,2,2,0,1,1,1,5,199508,-5,5.5,0.0,-8,0,3.0,3.5,-8.0,-5
10156,-5,2.5,-0.2208,7,9,0,0,4,1,8,199505,-5,2.0,3.0,-6,-9,2.5,2.5,-6.0,-5
10158,-5,4.0,0.2716,5,5,0,0,3,1,8,199406,-5,1.0,7.0,-8,0,4.0,4.0,-8.0,-5
10159,-5,-8.0,-0.6821,2,7,0,0,4,2,8,199507,-5,-8.0,-8.0,-8,1,-8.0,-8.0,-8.0,-5
10160,-5,3.0,0.0762,3,7,0,0,4,2,8,199509,-5,2.5,0.5,3,1,3.0,3.5,2.3,-5
10161,-5,2.5,-0.181,2,2,0,0,4,1,8,199507,-5,1.0,0.0,-8,1,2.5,3.5,-8.0,-5
10162,-5,3.0,0.3413,1,3,0,0,1,1,5,199410,-5,1.0,0.0,3,-9,3.5,3.5,1.8,-5
10163,-5,3.0,1.6995,3,5,0,0,4,1,5,199412,-5,11.0,7.5,3,0,2.5,2.5,3.0,-5
10164,-5,3.0,-0.0322,7,11,0,0,1,1,2,199501,-5,4.0,4.0,3,1,2.0,2.0,2.3,-5
10165,-5,2.0,-8.0,-8,-8,-8,-8,-8,1,-9,199500,-5,1.0,1.0,3,1,2.0,3.0,-9.0,-5
10166,-5,4.0,0.988,4,5,0,0,4,1,8,199505,-5,3.0,2.0,2,-8,4.0,4.0,4.0,-5
10167,-5,3.0,0.0264,-8,-8,-8,-8,-8,1,8,199507,-5,0.0,0.0,-8,1,2.5,2.5,-8.0,-5
10168,-5,3.0,-0.6958,4,7,0,0,4,1,8,199508,-5,0.0,0.0,3,1,3.0,3.0,2.7,-5
10169,-5,3.0,0.1185,4,5,0,0,4,1,8,199410,-5,0.5,2.0,3,0,2.5,2.5,0.7,-5
10170,-5,4.0,1.1869,4,3,0,0,4,1,2,199412,-5,8.0,11.0,3,0,3.5,3.5,3.3,-5
10171,-5,4.0,1.5304,4,4,0,0,3,2,8,199503,-5,16.0,10.0,-8,0,4.0,4.0,-8.0,-5
10172,-5,2.0,-0.8464,2,1,1,1,3,2,8,199411,-5,0.0,0.0,3,1,1.5,2.5,1.8,-5
10173,-5,-8.0,1.4129,7,13,0,0,2,2,8,199507,-5,-8.0,-8.0,3,1,-8.0,-8.0,3.1,-5
10175,-5,4.0,0.0383,-8,-8,-8,-8,-8,1,2,199409,-5,15.0,1.0,-8,0,3.0,3.5,-8.0,-5
10176,-5,2.5,-0.6322,-8,-8,-8,-8,-8,2,8,199409,-5,0.5,0.0,3,0,2.5,2.5,2.6,-5
10177,-5,-8.0,-1.7847,2,3,0,0,4,1,8,199309,-5,-8.0,-8.0,-6,0,-8.0,-8.0,-6.0,-5
10178,-5,3.5,1.787,5,8,0,0,4,2,8,199412,-5,5.0,1.0,3,0,3.5,4.0,3.0,-5
10179,-5,2.5,-8.0,-8,-8,-8,-8,-8,2,2,199500,-5,2.0,1.0,-8,1,3.0,3.0,-8.0,-5
10180,-5,3.5,0.2468,4,8,0,0,3,2,6,199410,-5,2.5,11.0,3,0,3.5,3.5,2.7,-5
10181,-5,1.0,-8.0,-8,-8,-8,-8,-8,1,-9,199400,-5,0.0,0.0,-6,1,0.5,-1.0,-6.0,-5
10182,-5,-8.0,0.6248,4,8,0,0,4,1,8,199503,-5,-8.0,-8.0,-6,1,-8.0,-8.0,-6.0,-5
10183,-5,4.0,0.7865,4,6,0,0,4,2,8,199410,-5,2.0,0.0,2,0,3.5,3.5,3.5,-5
10184,-5,3.0,-0.1368,2,4,0,0,2,1,8,199412,-5,1.0,0.0,3,-9,3.0,3.0,3.4,-5
10185,-5,2.5,-8.0,-8,-8,-8,-8,-8,1,4,199500,-5,0.0,0.0,-6,-8,2.5,-1.0,-6.0,-5
10186,-5,2.5,-8.0,-8,-8,-8,-8,-8,2,2,199500,-5,6.0,2.0,-6,1,2.5,3.0,-6.0,-5
10187,-5,2.0,-0.0243,4,6,0,0,4,2,6,199504,-5,2.0,3.0,3,0,2.5,3.0,2.9,-5
10189,-5,3.5,-8.0,-8,-8,-8,-8,-8,2,2,199500,-5,4.5,0.0,-9,-9,3.5,3.5,-9.0,-5
10190,-5,1.0,0.4645,-8,-8,-8,-8,-8,1,8,199505,-5,2.5,0.0,-6,1,2.0,2.5,-6.0,-5
10191,-5,3.0,-1.1737,2,4,0,0,2,2,1,199311,-5,1.0,0.0,-6,0,3.0,-1.0,-6.0,-5
10192,-5,1.5,-0.3262,2,2,1,1,2,1,7,199411,-5,0.0,0.0,3,0,2.5,4.0,2.2,-5
10193,-5,3.5,-1.7413,4,13,0,0,4,2,8,199408,-5,1.0,2.0,3,0,3.5,4.0,3.3,-5
10194,-5,3.5,0.6389,2,8,0,0,2,1,8,199502,-5,2.0,3.0,3,1,3.5,3.5,2.3,-5
10195,-5,3.5,0.8136,4,4,0,0,4,1,6,199505,-5,1.0,0.0,2,0,3.0,3.0,2.5,-5
10196,-5,3.0,-8.0,-8,-8,-8,-8,-8,2,-9,199500,-5,0.0,5.5,3,0,2.5,3.0,3.1,-5
10197,-5,3.0,-8.0,-8,-8,-8,-8,-8,1,2,199500,-5,4.0,7.0,-8,1,3.0,3.0,-8.0,-5
10199,-5,-8.0,-1.8195,2,3,0,0,4,1,5,199211,-5,-8.0,-8.0,-6,1,-8.0,-8.0,-6.0,-5
10200,-5,1.5,-0.7224,3,4,0,0,2,1,8,199507,-5,0.0,0.0,-6,0,2.0,-1.0,-6.0,-5
10201,-5,1.5,-1.4036,-8,-8,-8,-8,-8,2,8,199312,-5,0.0,0.0,-6,-8,0.5,-1.0,-6.0,-5
10202,-5,2.0,-8.0,-8,-8,-8,-8,-8,1,-9,199500,-5,0.5,0.0,-8,1,1.5,2.0,-8.0,-5
10203,-5,3.0,-0.0926,4,4,0,0,4,1,2,199505,-5,1.0,4.0,3,-8,3.0,3.0,2.9,-5
10204,-5,1.0,-8.0,3,3,0,0,4,1,5,199500,-5,1.0,0.0,3,0,1.5,2.0,0.0,-5
10205,-5,3.0,-0.0341,2,8,0,0,4,2,8,199503,-5,3.0,0.0,3,0,3.5,3.5,3.3,-5
10206,-5,3.0,1.5791,-8,-8,-8,-8,-8,2,8,199510,-5,2.0,4.0,3,1,2.5,3.5,2.8,-5
10207,-5,2.5,0.0473,3,3,0,0,2,1,1,199503,-5,7.0,0.0,3,1,2.0,3.0,2.3,-5
10208,-5,3.0,-1.8512,-8,-8,-8,-8,-8,1,8,199410,-5,0.0,0.0,-6,0,2.0,3.0,-6.0,-5
10209,-5,1.5,-1.4407,2,5,0,0,4,1,5,199410,-5,0.0,0.5,-6,1,1.5,1.5,-6.0,-5
10210,-5,3.0,1.1213,7,6,0,0,3,1,5,199601,-5,5.0,17.0,3,1,3.0,3.5,3.8,-5
10211,-5,3.0,0.4506,5,7,0,0,4,2,8,199410,-5,0.5,0.0,3,1,3.0,3.5,2.1,-5
10212,-5,-8.0,2.6867,7,8,0,0,4,1,8,199501,-5,-8.0,-8.0,-8,0,-8.0,-8.0,-8.0,-5
10213,-5,3.5,0.1702,-8,-8,-8,-8,-8,2,8,199503,-5,2.5,11.0,2,0,3.5,4.0,3.9,-5
10214,-5,3.5,1.0648,2,2,1,1,3,1,6,199504,-5,5.5,0.0,3,0,3.0,2.0,3.7,-5
10215,-5,2.5,0.0808,-8,-8,-8,-8,-8,1,6,199503,-5,0.0,0.0,-6,1,2.0,-1.0,-6.0,-5
10216,-5,3.5,0.3065,4,5,0,0,4,1,8,199412,-5,0.0,4.0,3,0,3.0,3.5,2.1,-5
10217,-5,3.5,-8.0,5,6,0,0,4,2,5,199500,-5,4.0,7.0,3,-9,4.0,4.0,3.8,-5
10218,-5,3.5,0.6707,2,4,0,0,4,1,8,199501,-5,1.0,0.0,3,0,3.5,3.0,-9.0,-5
10219,-5,2.0,-0.8556,3,5,0,0,4,1,8,199501,-5,0.0,0.0,-8,1,2.0,2.5,-8.0,-5
10220,-5,2.0,1.0386,2,2,0,1,4,1,8,199505,-5,0.5,0.0,3,1,2.0,2.5,2.9,-5
10221,-5,1.5,1.1073,4,2,0,1,4,1,6,199411,-5,1.5,0.0,3,0,1.5,1.5,-7.0,-5
10222,-5,0.5,-2.1707,-8,-8,-8,-8,-8,1,2,199311,-5,1.5,0.0,-8,-8,0.5,1.0,-8.0,-5
10223,-5,2.5,0.4098,4,7,0,0,4,2,8,199408,-5,3.0,0.0,-8,1,2.5,3.5,-8.0,-5
10224,-5,3.0,0.5015,4,8,0,0,4,1,8,199410,-5,13.0,0.0,-8,1,2.5,3.0,-8.0,-5
10226,-5,4.0,1.8276,5,6,0,0,4,2,1,199412,-5,0.0,0.0,3,0,4.0,4.0,4.0,-5
10227,-5,4.0,0.9546,4,4,0,0,4,2,3,199502,-5,2.0,3.5,3,0,3.5,4.0,3.7,-5
10228,-5,-8.0,-0.9251,2,4,0,0,4,2,8,199311,-5,-8.0,-8.0,3,1,-8.0,-8.0,1.0,-5
10229,-5,4.0,1.2545,4,8,0,0,3,2,8,199410,-5,4.0,0.0,2,1,3.5,4.0,3.3,-5
10230,-5,1.5,-0.254,4,8,0,0,4,1,5,199505,-5,0.0,0.0,-6,0,1.5,2.0,-6.0,-5
10231,-5,4.0,-8.0,-8,-8,-8,-8,-8,2,4,199300,-5,4.0,8.0,3,1,3.5,3.0,3.6,-5
10232,-5,3.5,-0.402,2,1,0,1,3,1,8,199505,-5,1.0,4.0,3,0,3.0,3.5,2.6,-5
10233,-5,3.5,0.7272,5,5,0,0,3,1,8,199407,-5,5.0,13.0,3,0,3.0,2.5,2.2,-5
10234,-5,4.0,1.0541,4,5,0,0,2,2,3,199501,-5,1.0,17.0,3,0,3.5,3.5,3.7,-5
10235,-5,3.0,-1.1856,-8,-8,-8,-8,-8,2,8,199505,-5,2.0,5.0,3,0,3.0,3.5,1.4,-5
10236,-5,2.5,-1.1071,2,4,0,0,3,1,8,199500,-5,0.0,0.0,3,1,2.0,2.5,2.4,-5
10237,-5,1.5,-8.0,-8,-8,-8,-8,-8,1,-9,199500,-5,0.0,0.0,-8,-9,2.0,2.0,-8.0,-5
10238,-5,4.0,2.1218,4,6,0,0,4,1,8,199410,-5,0.0,12.0,3,0,4.0,4.0,3.6,-5
10239,-5,3.5,1.3224,2,3,0,0,4,2,5,199509,-5,1.0,4.0,3,0,3.0,3.0,3.0,-5
10240,-5,2.5,-0.08,2,4,0,0,4,1,5,199505,-5,0.5,0.0,-8,0,2.0,2.0,-8.0,-5
10241,-5,3.0,0.2485,5,6,0,0,4,1,8,199503,-5,1.0,0.0,2,1,3.0,3.0,2.1,-5
10242,-5,0.5,-0.427,-8,-8,-8,-8,-8,2,5,199506,-5,0.0,0.0,-6,-9,0.25,-1.0,-6.0,-5
10246,-5,2.0,-8.0,-8,-8,-8,-8,-8,2,5,199600,-5,0.0,0.0,-6,-8,2.0,-1.0,-6.0,-5
