Cluster,Outcome_GPA_Final,Trat_Creditos_Avanzados,Trat_Honors,Trat_Taller_Estudio,Contexto_GPA_9no,Contexto_Habilidad_Mate,Contexto_Ingreso_Familiar,X1PAREDU,X1SEX_1.0,X1SEX_2.0,Efecto_Causal_Creditos,Efecto_Causal_Honors,Efecto_Causal_Taller
2,4.0,3.0,16.0,0.0,1.4029364290273778,0.22702619701377663,2.532141332431764,0.6112929949052256,-1.0163287397013119,1.0167939403764124,-0.011713294391344865,-0.0003671409945263677,-0.15046761224644012
2,3.5,1.0,0.0,1.0,0.8492997057487409,1.267067084707242,-0.5626666101030993,-0.15958580753165322,-1.0163287397013119,1.0167939403764124,0.013033308707613264,0.005046932274412608,-0.04397924252938913
4,4.0,0.0,0.0,0.0,1.4029364290273778,1.329830971385237,-0.17581561728624137,2.923929402215862,0.9839336042921399,-0.9834834377846552,0.004339941561607875,-0.0035492111124548233,-0.10879370502874736
0,2.5,7.0,10.0,1.0,0.2956629824701038,0.27810301513793806,-0.17581561728624137,-0.15958580753165322,0.9839336042921399,-0.9834834377846552,0.01702679115268845,0.0210707821055901,-0.02400910299316453
4,3.0,1.0,4.0,1.0,-0.25797374080853325,-0.28763767374578236,-0.9495176029199572,-0.15958580753165322,0.9839336042921399,-0.9834834377846552,0.019872391375200985,0.021910924508776006,0.023934546615040603
4,3.0,1.0,0.0,1.0,0.8492997057487409,0.304939987372667,2.145290339614906,-0.930464609968532,0.9839336042921399,-0.9834834377846552,0.0024941044155452757,0.002159951098977368,-0.014857892526856629
4,3.0,2.0,4.0,0.0,0.2956629824701038,0.6986210558805046,3.3058433180654796,1.3821717973421044,0.9839336042921399,-0.9834834377846552,0.008298770479624358,0.024955726438205157,0.10139298595498557
4,3.0,8.0,5.0,0.0,0.2956629824701038,0.5226657459866771,-0.17581561728624137,1.3821717973421044,0.9839336042921399,-0.9834834377846552,0.01122001285410774,0.014218901437489946,-0.02927205570162001
4,0.5,0.0,0.0,0.0,-1.9188839106444444,-1.4021295166710763,-0.17581561728624137,-0.15958580753165322,0.9839336042921399,-0.9834834377846552,0.05704723256862478,0.062472449846516946,0.10532343058143198
2,3.5,3.0,5.0,1.0,1.4029364290273778,1.633478326589468,-0.17581561728624137,2.923929402215862,-1.0163287397013119,1.0167939403764124,0.004511578683684743,-0.007349022000479103,0.05288315688920623
2,1.5,0.0,0.0,0.0,-1.3652471873658074,-0.3856791932807194,0.21103537553061655,0.6112929949052256,-1.0163287397013119,1.0167939403764124,0.06255627865996993,0.040813394641869324,0.20842117904805815
4,3.0,0.0,0.0,0.0,0.2956629824701038,-0.013965485110180021,-0.17581561728624137,-0.15958580753165322,0.9839336042921399,-0.9834834377846552,0.039881903618297077,0.02627347689726161,-0.08228660464432042
4,1.5,0.0,0.0,0.0,-1.3652471873658074,-1.6979854928394182,-0.5626666101030993,-1.7013434124054108,0.9839336042921399,-0.9834834377846552,0.05017624613509512,0.048634298920020476,0.0668090510753522
2,3.5,11.0,0.0,0.0,0.8492997057487409,2.0407943084101112,0.9847373611643324,1.3821717973421044,-1.0163287397013119,1.0167939403764124,0.012905849031205733,0.004247994283140634,0.0063063047519574394
3,2.5,0.0,0.0,0.0,0.2956629824701038,-0.013965485110180021,-0.17581561728624137,-0.15958580753165322,-1.0163287397013119,1.0167939403764124,0.012753791846199476,0.018902447119722984,-0.07270139400534252
0,1.5,0.0,0.0,0.0,-1.3652471873658074,-0.7156224527310758,-0.17581561728624137,-0.15958580753165322,-1.0163287397013119,1.0167939403764124,0.07821829882188615,0.08142209153802177,0.1267548135588415
3,2.0,0.0,0.0,0.0,-0.8116104640871703,-0.013965485110180021,-0.5626666101030993,-0.930464609968532,0.9839336042921399,-0.9834834377846552,0.07818944926071722,0.06525184794088801,-0.07776998486384995
2,3.0,0.0,3.5,1.0,0.8492997057487409,0.5646526219023015,0.21103537553061655,-0.15958580753165322,-1.0163287397013119,1.0167939403764124,0.0019335437320160444,0.0023179812959525856,-0.05079636331269473
2,4.0,1.0,9.0,0.0,1.4029364290273778,1.205060693213292,0.21103537553061655,-0.15958580753165322,-1.0163287397013119,1.0167939403764124,-0.010674662603434196,-0.007368782997494085,-0.095394088049997
4,1.5,0.0,0.0,0.0,-0.8116104640871703,-1.835524975542404,0.9847373611643324,0.6112929949052256,0.9839336042921399,-0.9834834377846552,0.04691129186296495,0.053985845663773686,0.08380554673816364
2,3.5,5.5,0.0,0.0,1.4029364290273778,1.4976702614500133,0.5978863683474744,0.6112929949052256,-1.0163287397013119,1.0167939403764124,-0.011128930872936892,0.0001424953293681988,-0.013248970970991654
4,1.5,1.0,0.0,0.0,-1.3652471873658074,-2.20031301345882,-0.17581561728624137,-0.15958580753165322,0.9839336042921399,-0.9834834377846552,0.05465048096240592,0.052734266276658955,0.07537411071145528
2,2.0,0.5,0.0,1.0,-1.3652471873658074,-1.8420177914056448,-0.9495176029199572,-0.930464609968532,-1.0163287397013119,1.0167939403764124,0.056760634680623014,0.04723572363980662,0.08700599906012033
4,0.5,0.0,0.0,0.0,-2.4725206339230814,-0.4515812742926141,-0.17581561728624137,-0.15958580753165322,0.9839336042921399,-0.9834834377846552,0.06132686549743708,0.07219816277889227,0.14429624310344719
2,2.5,0.0,0.0,0.0,-0.25797374080853325,-0.4467116623951835,-0.17581561728624137,-0.15958580753165322,-1.0163287397013119,1.0167939403764124,0.026838185189326184,0.022060934467460415,0.0366398611568913
4,3.5,2.5,14.5,0.0,0.8492997057487409,1.6594495900424315,3.3058433180654796,2.923929402215862,0.9839336042921399,-0.9834834377846552,0.0018125184353636557,0.006674553980142089,-0.007867477679209124
2,2.0,1.0,1.0,0.0,0.2956629824701038,-0.3890338148100605,-0.17581561728624137,-0.15958580753165322,-1.0163287397013119,1.0167939403764124,0.013618981827433046,0.012591055444814803,-0.02186442084282297
2,2.5,0.0,1.0,1.0,0.2956629824701038,-0.2956454799771127,-0.17581561728624137,-0.15958580753165322,-1.0163287397013119,1.0167939403764124,0.020930370753463993,0.01897359413532511,-0.06033432897492998
